region,province,deo,cong_district,road_class,road_name,road_length
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Diplahan Jct-Malangas Port Rd,10895.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Imelda-Bayog-Kumalarang-Lapuyan-Margosatubig Rd,11665.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Imelda-Bayog-Kumalarang-Lapuyan-Margosatubig Rd,6269.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Jct Imelda-Alicia Rd,18850.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Lutiman-Guican-Olutanga Road,21830.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Lutiman-Guican-Olutanga Road,16198.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Malangas-Alicia Rd,23973.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Olutanga Circumferential Rd,10084.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Olutanga Circumferential Rd,6107.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Olutanga Circumferential Rd,7582.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Olutanga Circumferential Rd,994.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Olutanga Circumferential Rd,4428.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 1st District Engineering Office,ZAMBOANGA SIBUGAY (FIRST DISTRICT),Tertiary,Olutanga Circumferential Rd,27341.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd District Engineering Office,ZAMBOANGA SIBUGAY (SECOND DISTRICT),Primary,Ipil-Liloy-Sindangan Rd,18565.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd District Engineering Office,ZAMBOANGA SIBUGAY (SECOND DISTRICT),Primary,Maharlika Highway (Lanao-Pagadian-Zamboanga City Rd),94763.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd District Engineering Office,ZAMBOANGA SIBUGAY (SECOND DISTRICT),Primary,Maharlika Highway (Lanao-Pagadian-Zamboanga City Rd),158.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd District Engineering Office,ZAMBOANGA SIBUGAY (SECOND DISTRICT),Tertiary,Crossing Sta. Clara-Sandayong Rd,21400.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd District Engineering Office,ZAMBOANGA SIBUGAY (SECOND DISTRICT),Tertiary,Imelda-Bayog-Kumalarang-Lapuyan-Margosatubig Rd,5636.0
Region IX,Zamboanga Sibugay,Zamboanga Sibugay 2nd District Engineering Office,ZAMBOANGA SIBUGAY (SECOND DISTRICT),Tertiary,Ipil-Magdaup Wharf Rd,4155.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Primary,Dipolog-Oroquieta National Rd,35025.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Primary,Dipolog-Oroquieta National Rd,72.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Primary,Dipolog-Oroquieta National Rd,245.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Primary,Dipolog-Oroquieta National Rd,184.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Primary,Dipolog-Oroquieta National Rd,309.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Primary,Dipolog-Oroquieta National Rd,208.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Primary,Dipolog-Oroquieta National Rd,235.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Primary,Dipolog-Punta-Dansullan-S Osmeña-Zamboanga del Norte/Sur Bdry Rd,36715.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Secondary,Jct Polo-Dapitan Park Natl Rd,5460.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Secondary,Jct Polo-Dapitan Park Natl Rd,110.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Secondary,Jct Pulauan Port Rd,1750.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Secondary,Rizal-Dakak-Dapitan Coastal Loop Rd,70669.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Tertiary,Dipolog-Polanco-Piñan-Jct Oroquieta Rd,20795.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Tertiary,Dipolog-Polanco-Piñan-Jct Oroquieta Rd,506.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Tertiary,Dipolog-Polanco-Piñan-Jct Oroquieta Rd,100.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Tertiary,Dipolog-Polanco-Piñan-Jct Oroquieta Rd,118.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Tertiary,Dipolog-Polanco-Piñan-Jct Oroquieta Rd,172.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Tertiary,Gilbert & Aviles St National Rd,223.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Tertiary,Ilaya-Isis-Polanco Rd,8505.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Tertiary,Piñan-Mutia Rd,24302.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Tertiary,Piñan-Mutia Rd,969.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 1st District Engineering Office,ZAMBOANGA DEL NORTE (FIRST DISTRICT),Tertiary,Polanco-Macleodes Rd,19821.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Primary,Dipolog-Oroquieta National Rd,16835.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Primary,Dipolog-Punta-Dansullan-S Osmeña-Zamboanga del Norte/Sur Bdry Rd,10791.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Primary,Dipolog-Sindangan-Liloy Rd,83050.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Secondary,Jct South Airport Rd,575.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Secondary,Jct South Airport Rd,557.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Secondary,Old Airport Rd,492.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Secondary,Sindangan-Siayan-Dumingag-Mahayag Rd (Sindangan-Siayan Sect),31978.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Tertiary,Dipolog-Polanco-Piñan-Jct Oroquieta Rd,87.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Tertiary,Dipolog-Polanco-Piñan-Jct Oroquieta Rd,4711.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Tertiary,Katipunan By-Pass Rd,1631.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Tertiary,Sindangan-Bayog-Lakewood Rd,4850.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 2nd District Engineering Office,ZAMBOANGA DEL NORTE (SECOND DISTRICT),Tertiary,Sindangan-Bayog-Lakewood Rd,18159.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 3rd District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Primary,Liloy-Ipil Rd,29556.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 3rd District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Primary,Sindangan-Liloy Rd,36282.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 3rd District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Secondary,Liloy-Siocon Rd,57090.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 3rd District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Tertiary,Liloy-Lamao Port Rd,2938.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 3rd District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Tertiary,ZNAC Access Rd,1794.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 4th District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Secondary,Liloy-Siocon Rd,53585.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 4th District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Secondary,Siocon-Sirawai Rd,21109.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 4th District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Secondary,Siocon-Sirawai-Sibuco-Limpapa Rd,12273.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 4th District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Secondary,Siocon-Sirawai-Sibuco-Limpapa Rd,3448.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 4th District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Secondary,Siocon-Sirawai-Sibuco-Limpapa Rd,35459.0
Region IX,Zamboanga del Norte,Zamboanga del Norte 4th District Engineering Office,ZAMBOANGA DEL NORTE (THIRD DISTRICT),Secondary,Zamboanga West Coastal Rd (Sibuco-Limpapa Section),33504.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Primary,Maharlika Highway (Pagadian City-Zamboanga City Rd),2201.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Airport Road,670.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Gov Camins Rd,1866.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,NS Valderosa St,678.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Wharf Rd,189.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Zamboanga City Bypass Rd,2142.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Zamboanga City Bypass Rd,56.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Zamboanga City Bypass Rd,24192.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Zamboanga City-Labuan-Limpapa Rd,40483.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Zamboanga City-Labuan-Limpapa Rd,131.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Zamboanga City-Labuan-Limpapa Rd,118.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Zamboanga City-Labuan-Limpapa Rd,150.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Ayala-La Paz Rd,23633.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Edwin Andrews Airbase Rd,1304.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Gen V Alvarez St,369.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Gov Lim  Ave,320.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Mayor CA Fernandez Rd,500.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Old Rd (Ayala-Talisayan),3230.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,RT Lim Blvd,4660.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,RT Lim Blvd (Dual),823.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Rizal St,473.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Rizal St (Dual),110.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Sn Ramon Penal Colony Rd,1349.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Southern Command Main Rd,681.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Southern Command Main Rd Loop,542.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Southern Support Command Rd,1300.0
Region IX,Zamboanga del Sur,Zamboanga City 1st District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Tertiary,Veterans Ave,456.0
Region IX,Zamboanga del Sur,Zamboanga City 2nd District Engineering Office,ZAMBOANGA CITY (FIRST DISTRICT),Secondary,Zamboanga City Bypass Rd,38.0
Region IX,Zamboanga del Sur,Zamboanga City 2nd District Engineering Office,ZAMBOANGA CITY (SECOND DISTRICT),Primary,Maharlika Highway (Pagadian City-Zamboanga City Rd),84352.0
Region IX,Zamboanga del Sur,Zamboanga City 2nd District Engineering Office,ZAMBOANGA CITY (SECOND DISTRICT),Secondary,Zamboanga City Bypass Rd,11797.0
Region IX,Zamboanga del Sur,Zamboanga City 2nd District Engineering Office,ZAMBOANGA CITY (SECOND DISTRICT),Tertiary,Curuan-Sibuco Rd,22614.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Jct Aurora-Ozamis City Rd,30546.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Jct Aurora-Ozamis City Rd,342.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Jct Blancia-Molave-Josefina Rd,36282.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Lanao-Pagadian-Zamboanga City Rd,25525.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Lanao-Pagadian-Zamboanga City Rd,47.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Lanao-Pagadian-Zamboanga City Rd),13983.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Lanao-Pagadian-Zamboanga City Rd),253.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Lanao-Pagadian-Zamboanga City Rd),151.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Lanao-Pagadian-Zamboanga City Rd),436.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Lanao-Pagadian-Zamboanga City Rd),301.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Pagadian City-Zamboanga City Rd),12513.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Pagadian City-Zamboanga City Rd),505.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Pagadian City-Zamboanga City Rd),2603.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Tucuran Jct-Karomatan Jct Rd),2733.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Tucuran Jct-Karomatan Jct Rd),5763.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway (Tucuran Jct-Karomatan Jct Rd),504.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Primary,Maharlika Highway( Lanao-Pagadian-Zamboanga City Rd),49.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Secondary,Sindangan-Siayan-Dumingag-Mahayag Rd (Mahayag-Dumingag Sect),30097.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Tertiary,Eastern Bobongan-Sominot-Midsalip-Dumingag Rd,21650.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Tertiary,Eastern Bobongan-Sominot-Midsalip-Dumingag Rd,28363.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Tertiary,Jct Aurora-Monte Alegre-Jct Labangan Rd,26469.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Tertiary,Jct Pulacan-Military Camp Rd,1852.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Tertiary,Jct Switch-Jct Monte Alegre Rd,7923.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Tertiary,Pagadian City Airport Rd,1220.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 1st District Engineering Office,ZAMBOANGA DEL SUR (FIRST DISTRICT),Tertiary,Pagadian City Wharf Rd,526.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Primary,Maharlika Highway (Pagadian City-Zamboanga City Rd),48662.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Imelda-Bayog-Kumalarang-Lapuyan-Margosatubig Rd,11425.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Imelda-Bayog-Kumalarang-Lapuyan-Margosatubig Rd,8797.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Imelda-Bayog-Kumalarang-Lapuyan-Margosatubig Rd,26525.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Jct Dumalinao-Margosatubig Rd,40347.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Jct Tubod-Lakewood Rd,14795.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Sindangan-Bayog-Lakewood Rd,36548.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Sindangan-Bayog-Lakewood Rd,5163.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Zamboanga del Sur Coastal Rd,29969.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Zamboanga del Sur Coastal Rd,7477.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Zamboanga del Sur Coastal Rd,13461.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Zamboanga del Sur Coastal Rd,20479.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Zamboanga del Sur Coastal Rd,20343.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Zamboanga del Sur Coastal Rd,22606.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Zamboanga del Sur Coastal Rd,17490.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Zamboanga del Sur Coastal Rd,5623.0
Region IX,Zamboanga del Sur,Zamboanga del Sur 2nd District Engineering Office,ZAMBOANGA DEL SUR (SECOND DISTRICT),Tertiary,Zamboanga del Sur Coastal Rd,14030.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Secondary,Daang Maharlika Jct-Legazpi-Sto Domingo-Tabaco-Camarines Sur Bdry Rd,45738.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Secondary,Ligao-Tabaco Rd,12797.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Secondary,Ligao-Tabaco Rd,1470.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Secondary,Tabaco Wharf Rd,748.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Secondary,Tabaco Wharf Rd,738.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Tertiary,Malinao Poblacion Rd,510.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Tertiary,Mt Mayon Park Rd,8291.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Tertiary,Mt Mayon Park Rd,200.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Tertiary,Mt Mayon Park Rd,48.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Tertiary,Sto Domingo Poblacion Rd,4858.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Tertiary,Sto Domingo Poblacion Rd,24.0
Region V,Albay,Albay 1st District Engineering Office,ALBAY (FIRST DISTRICT),Tertiary,Sto. Domingo-Buhatan-Cagraray Circumferential Rd,24000.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Primary,Maharlika Highway (LZ),27015.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Secondary,Banquerohan-Bariis-Sogoy-Sorsogon Bdry Rd,11492.0
Region V,Albay,Albay 2nd District Engineering Office,ALBAY (SECOND DISTRICT),Secondary,Camp Bagong Ibalong Rd,1015.0
